trend,cosyear,sinyear,temp,atemp,windspeed,hum
358,0.99274872245774,-0.120208044899353,4.914801,2.477426,10.391097,68.1304
359,0.994670819911521,-0.103101697447435,7.121733,4.82531,16.044155,50.6957
360,0.996298174934608,-0.0859647987374468,7.275,5.623778,12.62615,76.25
361,0.997630305306586,-0.0688024268023196,6.05911,2.478284,19.695387,50.3913
362,0.998666816288476,-0.0516196672232536,3.671651,1.416872,8.000604,57.4167
363,0.999407400739705,-0.0344216116227456,6.648349,5.041592,9.000579,63.6667
364,0.999851839209116,-0.0172133561558346,11.27,11.331986,14.750318,61.5833
365,1,0,9.39,8.790986,12.875189,69.25
366,0.999851839209116,0.0172133561558353,4.833021,0.652063999999999,22.087555,38.1304
367,0.999407400739705,0.0344216116227456,-0.95,-7.66585,24.499957,44.125
368,0.998666816288476,0.0516196672232542,-2.9475,-8.123758,12.3749,41.4583
369,0.997630305306586,0.0688024268023196,4.494151,2.375192,8.709129,52.4167
370,0.996298174934608,0.0859647987374468,7.705849,6.457622,11.249836,54.2083
371,0.994670819911521,0.103101697447434,10.486651,9.791414,11.708786,53.1667
372,0.99274872245774,0.120208044899353,7.8625,6.457028,12.833314,46.5
373,0.990532452132223,0.137278772113264,2.535849,0.333614000000001,6.6263,70.1667
374,0.988022665663698,0.154308820664281,6.508712,5.042516,12.565984,64.6522
375,0.985220106756061,0.171293144181478,4.885849,2.666186,8.791807,84.75
376,0.982125605868001,0.188226709843244,9.9775,9.207908,12.124789,80.2917
377,0.978740079966915,0.20510449986862,4.885849,0.457892000000001,25.333236,50.75
378,0.975064532257195,0.221921513004165,0.459999999999999,-3.916258,12.541261,45.75
379,0.97110005188295,0.238672766005951,-0.166651,-5.33275,16.834286,41.9167
380,0.966847813605278,0.255353295116187,0.93,-3.416242,15.500986,52.25
381,0.962309077454148,0.271958157534106,9.533021,8.042348,23.39171,71.6087
382,0.957485188355039,0.288482432880608,6.256651,2.166764,27.833743,44.3333
383,0.952377575730397,0.304921224656289,0.93,-3.457492,14.750586,49.75
384,0.946987753076075,0.321269661692364,2.2225,-1.416772,13.58425,45
385,0.941317317512847,0.337522899594113,0.146650999999999,-4.45825,14.917014,83.125
386,0.935367949313148,0.353676122176372,-0.3625,-5.2915,13.375746,79.625
387,0.929141411403174,0.369724542890673,2.261651,0.0418279999999989,7.417436,91.125
388,0.922639548840487,0.385663406243608,8.0975,7.041128,8.292389,83.5833
389,0.915864288267287,0.401487989205973,5.825849,3.458186,10.791757,64.375
390,0.908817637339503,0.417193602612317,8.058349,7.4993,4.9175186,76.9583
391,0.901501684131884,0.432775592550431,11.975,11.415278,22.958689,74.125
392,0.893918596519257,0.448229341740411,6.844151,5.541014,14.125543,54.3333
393,0.886070621534138,0.46355027090285,5.2775,1.999586,16.08335,31.125
394,0.877960084700888,0.478733840115789,4.650849,1.33325,14.458064,40.0833
395,0.869589389346611,0.493775550159978,10.33,9.166922,17.541739,41.6667
396,0.860961015888994,0.508670943852104,14.050849,14.791508,12.667489,50.7917
397,0.852077521101309,0.523415607365551,10.760849,10.332086,12.541529,67.2917
398,0.842941537354783,0.538005171538299,6.726651,4.416836,11.959232,52.6667
399,0.83355577183857,0.55243531316762,4.415849,1.99985,8.167032,77.9583
400,0.823923005757555,0.566701756291117,4.494151,1.458386,11.791732,68.7917
401,0.814046093508218,0.580800273453801,5.282623,3.564116,10.3046,62.2174
402,0.803927961832822,0.594726686960763,8.645849,7.832864,9.874393,49.625
403,0.793571608952147,0.608476870115126,4.063349,1.583786,8.959307,72.2917
404,0.782980103677063,0.622046748440867,4.455,1.291208,13.000479,56.2083
405,0.772156584499164,0.635432300890177,5.199151,3.374828,7.834243,54
406,0.761104258660774,0.648629561034982,2.535849,-2.082778,19.416332,73.125
407,0.749826401204569,0.661634618242278,-2.0075,-9.290572,27.417204,46.4583
408,0.738326354003106,0.674443618832946,2.4575,-0.957742,11.207961,41.125
409,0.726607524768566,0.687052767223667,7.000849,6.040436,9.458993,50.875
410,0.714673386042961,0.699458327051647,8.371651,7.207514,12.1672,53.125
411,0.702527474169157,0.711656622281774,6.883349,5.790692,6.125475,75.2917
412,0.690173388242972,0.723644038295913,8.136651,7.207514,13.791682,63.4583
413,0.677614789046689,0.735417022963985,8.293349,7.45805,12.792243,53.4583
414,0.664855397964287,0.746972087696555,5.16,1.542008,16.958504,51.5833
415,0.651898995878712,0.758305808478563,5.16,2.043806,15.348561,50.7826
416,0.638749422051527,0.769414826883938,5.527822,3.477458,13.783039,59.4348
417,0.625410572985246,0.780295851070776,10.604151,9.916022,15.709557,56.7917
418,0.611886401268725,0.790945656756777,13.345849,13.333436,12.791171,55.4583
419,0.598180914405916,0.801361088174677,11.1525,11.124086,15.916989,73.75
420,0.584298173628369,0.811539059007361,5.669151,0.874549999999999,28.250014,39.5833
421,0.570242292691787,0.821476553302414,5.120849,1.708328,13.750343,41
422,0.556017436657045,0.831170626365808,9.233349,7.624964,17.958211,49.0833
423,0.541627820655981,0.840618405634478,8.880849,7.33265,12.958939,39.5833
424,0.527077708642373,0.849817091527527,8.184356,6.99902,12.000839,80.4783
425,0.512371412128424,0.858763958275803,14.834151,15.374486,15.208129,61.5417
426,0.49751328890718,0.867456354729597,8.606651,7.749572,9.708568,65.7083
427,0.482507741761219,0.875891705144243,11.465849,11.290472,10.792293,62.125
428,0.467359217158002,0.884067509943364,7.314151,3.999386,22.416257,40.3333
429,0.452072203932305,0.891981346459548,3.436651,-0.0827140000000011,15.333486,50.625
430,0.436651231956064,0.899630869652244,4.141651,0.832771999999999,13.458625,45.6667
431,0.42110087079609,0.907013812802636,10.995849,9.4166,23.167193,51.3333
432,0.405425728359997,0.914127988185334,16.7925,18.623864,29.584721,56.75
433,0.389630449530789,0.920971287716634,11.309151,10.207478,27.7916,40.7083
434,0.373719714790469,0.927541683579197,5.5125,2.332622,15.12525,35.0417
435,0.357698238833125,0.933837228822925,9.001733,7.73822,14.913329,47.6957
436,0.341570769167856,0.939856057941895,13.933349,14.333072,13.916771,48.9167
437,0.32534208471198,0.945596387427143,18.555,19.833314,15.87565,61.75
438,0.309016994374948,0.951056516295153,18.9075,20.208722,7.709154,50.7083
439,0.292600335633348,0.956234826591906,18.2025,19.16645,10.042161,57.9583
440,0.276096973097469,0.961129783872301,12.484151,12.791114,7.583864,84.2083
441,0.2595117970698,0.965739937654855,16.165849,17.333036,7.417168,75.5833
442,0.242849722095936,0.970063921851507,14.2075,14.624,8.501161,81
443,0.226115685508288,0.97410045517242,17.615,19.166186,10.875239,72.875
444,0.209314645963048,0.977848341505657,18.359151,19.543178,8.125157,80.7917
445,0.19245158197083,0.981306470271609,16.988349,17.875028,6.0004061,82.125
446,0.175531490421428,0.984473816752092,18.045849,19.083422,7.876654,83.125
447,0.158559385103135,0.987349442393986,20.278349,21.624422,7.7921,69.4167
448,0.141540295217043,0.989932495087353,15.6175,16.124378,12.916461,88.5417
449,0.12447926388679,0.992222209417932,12.5625,12.874208,14.791925,88.0833
450,0.107381346664163,0.994217906893952,12.954151,12.9575,25.917007,47.7917
451,0.0902516100310416,0.995918996147179,7.196651,4.833164,12.541864,29
452,0.0730951298980776,0.997324973108156,14.755849,15.0827,19.541957,48.125
453,0.0559169901006039,0.998435421155564,15.225849,15.832064,21.41655,43.9167
454,0.0387222808921745,0.999250011239683,9.39,8.790986,9.250489,58.0833
455,0.0215160974362216,0.999768501979891,11.935849,11.832728,16.791339,73.8333
456,0.00430353829624429,0.99999073973619,12.014151,11.540942,11.541889,67.625
457,-0.0129102960750095,0.999916658654738,12.393911,12.215858,20.913313,50.4348
458,-0.0301203048469079,0.999546280687357,13.933349,14.457878,6.708911,39.6667
459,-0.0473213883224321,0.998879715585034,17.458349,19.2077,12.125325,46.9583
460,-0.0645084494493158,0.997917160865392,12.445,12.456758,14.708443,37.4167
461,-0.0816763953304226,0.99665890175417,10.956651,9.790622,20.125996,37.7083
462,-0.0988201387328708,0.995105311100698,12.5625,12.124514,18.416357,25.4167
463,-0.1159345995955,0.993256849267414,15.5,16.50005,15.583932,27.5833
464,-0.133014706534197,0.991114063993455,14.990849,15.458108,23.999132,31.75
465,-0.150055398344653,0.988677590232341,12.993349,12.791378,16.708125,43.5
466,-0.16705162550212,0.98594814996383,8.388712,6.260084,19.783358,46.9565
467,-0.18399835165768,0.982926551979982,10.6825,9.581864,19.458743,46.625
468,-0.200890555130635,0.97961369164549,12.7975,12.499328,10.416557,40.8333
469,-0.217723230396531,0.976010550632368,15.265,16.207736,12.791439,50.2917
470,-0.23449138957041,0.972118196629061,20.513349,21.87575,15.083643,50.7917
471,-0.251190063884819,0.967937783024064,23.215849,24.58505,19.083543,56.1667
472,-0.267814305162174,0.963470548564149,20.591651,23.500142,18.333143,39.0417
473,-0.284359187281003,0.958717816987297,13.776651,14.164508,11.250104,56.9167
474,-0.300819807635668,0.953680996630446,15.421651,16.541036,4.4172564,61.25
475,-0.317191288589107,0.948361580012172,16.753349,18.04115,10.041357,69.4583
476,-0.333468778918187,0.942761143390421,18.79,19.832786,19.000329,68.2917
477,-0.349647455251229,0.936881346295431,10.643349,9.707264,23.084582,83.5417
478,-0.365722523497269,0.93072393103798,7.118349,3.87425,20.334232,76.6667
479,-0.381689220266659,0.924290722193093,11.426651,10.748678,16.708661,45.4167
480,-0.397542814282555,0.917583626059394,14.403349,15.040922,7.959064,42.7917
481,-0.413278607782904,0.910604630094216,15.421651,15.916478,11.833875,75.6667
482,-0.428891937912483,0.903355802324685,13.5025,13.874042,23.291411,40.0833
483,-0.444378178104613,0.895839290734909,9.703349,8.915264,8.708325,48.9583
484,-0.459732739452105,0.888057322629493,13.541651,13.707986,7.832836,58.7083
485,-0.47495107206705,0.880012203973536,13.815849,14.207936,11.499746,57
486,-0.49002866642906,0.871706318709322,20.826651,22.083386,10.458432,65.9583
487,-0.50496105472152,0.863142128049912,18.515849,19.501136,9.249886,79.7083
488,-0.519743812155516,0.854322169749827,18.32,19.457972,8.957632,76.8333
489,-0.534372558280979,0.845249057353063,21.4925,23.000522,10.916846,73.5417
490,-0.548842958284719,0.835925479418637,21.218349,22.584128,10.250464,75.6667
491,-0.563150724274918,0.82635419872391,18.4375,20.084642,10.041893,74
492,-0.577291616551727,0.816538051445916,17.2625,18.791372,15.458307,66.4167
493,-0.591261444863578,0.806479946320945,19.338349,20.793086,19.833943,68.5833
494,-0.605056069648849,0.796182863782616,19.025,20.49965,14.499604,74.4167
495,-0.618671403262504,0.785649855078714,15.774151,16.457678,21.042221,55.2083
496,-0.632103411187348,0.774884041367041,17.066651,18.374978,15.874779,36.0417
497,-0.64534811322955,0.763888612790542,18.515849,19.957922,8.249911,48.0417
498,-0.658401584698049,0.752666827532008,20.7875,22.625708,15.082839,57.625
499,-0.671259957567532,0.741222010848596,18.946651,20.2934,14.250364,78.9583
500,-0.68391942162461,0.729557554086488,20.748349,22.042664,9.875264,79.4583
501,-0.696376225596872,0.717676913675962,21.923349,23.33435,8.208304,69.7917
502,-0.708626678264459,0.705583610107178,19.886651,21.792458,15.374825,52
503,-0.720667149553861,0.693281226886978,18.515849,20.373986,9.166739,52.3333
504,-0.732494071613579,0.680773409477016,20.2,21.415928,5.626325,45.625
505,-0.74410393987136,0.668063864213534,21.179151,22.541822,17.042589,53.0417
506,-0.755493314072681,0.655156357209085,20.121651,21.334022,15.624668,81.125
507,-0.766658819300159,0.642054713236564,20.905,22.33445,7.917189,76.5833
508,-0.777597146973627,0.628762814595834,21.218349,22.584392,6.834,77.4583
509,-0.788305055830525,0.615284599963328,22.785,24.0422,11.584032,71.6667
510,-0.798779372886365,0.601624063224923,23.96,25.416914,9.41685,74.7083
511,-0.809016994374947,0.587785252292474,24.5475,26.417936,13.332464,73.25
512,-0.81901488666808,0.573772267904325,24.43,26.33405,14.416457,69.7083
513,-0.828770087174504,0.559589262410176,25.4875,28.8338,13.166907,67.625
514,-0.838279705217774,0.545240438540651,25.9575,28.417472,19.7918,68.4583
515,-0.847540922892831,0.530730048161933,22.863349,24.334514,9.000043,67
516,-0.856550995901004,0.516062391015853,23.96,25.667714,13.083693,49.2917
517,-0.865307254363206,0.501241813445775,22.745849,24.125492,15.916721,75.5417
518,-0.873807103611081,0.48627270710869,19.416651,21.375008,12.499654,54.9167
519,-0.882048024955854,0.471159507673864,20.3175,21.958778,12.333829,49.3333
520,-0.890027576434676,0.455906693508459,20.0825,22.166678,19.083811,48.7083
521,-0.897743393534234,0.440518784350495,17.419151,18.708872,14.041525,61.3333
522,-0.905193189891397,0.425000339969555,18.045849,19.791272,5.167375,61.125
523,-0.912374757970727,0.409355958815622,20.3175,21.583172,10.54245,56.7083
524,-0.919285969718611,0.393590276656466,22.510849,23.458892,11.750661,46.7917
525,-0.92592477719385,0.377707965203965,25.409151,26.792222,9.667229,43.7083
526,-0.932289213174514,0.361713730729767,26.153349,27.792122,8.959307,53.8333
527,-0.938377391740864,0.345612312670734,25.879151,27.541586,13.916771,58.7917
528,-0.944187508834199,0.32940848222453,22.706651,23.45975,14.374582,83.3333
529,-0.949717842791432,0.313107040935827,22.824151,24.333722,22.999693,58.2083
530,-0.954966754855255,0.29671281927349,22.471651,25.209278,17.000111,56.9583
531,-0.959932689659744,0.280230675199217,22.040849,23.583764,11.833339,58.9583
532,-0.964614175691244,0.263665492728008,21.688349,23.250728,11.166689,50.4167
533,-0.969009825724406,0.247022180480935,19.8475,21.75035,9.708568,59.875
534,-0.973118337233262,0.230305670230612,18.711651,19.959572,11.707982,77.7917
535,-0.976938492777182,0.213520915439796,24.351651,27.209672,9.917139,69
536,-0.980469160361632,0.196672889793576,28.7775,31.58435,7.625404,59.2083
537,-0.98370929377361,0.179766585725562,29.874151,33.667772,7.958729,56.7917
538,-0.986657932891657,0.162807012938517,28.5425,31.791986,12.250414,57.375
539,-0.989314203970366,0.145799196919875,26.388349,27.084272,12.041307,53.4583
540,-0.99167731989929,0.128748177452581,26.936651,28.500764,9.750175,47.9167
541,-0.993746580436178,0.111659007121695,25.644151,27.166772,20.125661,50.4167
542,-0.995521372414475,0.0945367498172,21.649151,23.250464,23.292014,37.3333
543,-0.997001169925015,0.077386479233463,24.7825,26.292272,18.208925,36
544,-0.998185534471859,0.0602132773657926,27.210849,28.583792,11.50055,42.25
545,-0.99907411510223,0.0430222330045306,31.205849,35.916458,11.082939,48.875
546,-0.999666648510511,0.0258184402271326,27.955,29.375528,10.791757,60.125
547,-0.999962959116266,0.0086069968886887,30.344151,33.541514,11.291443,51.875
548,-0.999962959116266,-0.0086069968886887,28.738349,30.334508,13.082889,44.7083
549,-0.999666648510511,-0.0258184402271326,28.699151,30.3749,8.457879,49.2083
550,-0.99907411510223,-0.0430222330045306,29.090849,32.334242,9.04165,53.875
551,-0.998185534471859,-0.0602132773657926,30.8925,34.250222,12.999943,45.7917
552,-0.997001169925015,-0.077386479233463,30.931651,33.667178,9.791514,45.0833
553,-0.995521372414475,-0.0945367498172,32.498349,37.124258,10.958118,49.2083
554,-0.993746580436178,-0.111659007121695,30.6575,36.166136,8.417143,57.375
555,-0.99167731989929,-0.128748177452581,25.409151,27.167564,12.125325,68.3333
556,-0.989314203970366,-0.145799196919875,25.879151,27.876536,10.166379,66.75
557,-0.986657932891657,-0.162807012938517,25.683349,26.917886,10.166111,63.3333
558,-0.98370929377361,-0.179766585725562,25.644151,27.209078,9.833925,52.9583
559,-0.980469160361632,-0.196672889793576,26.388349,28.083578,5.41695,48.5833
560,-0.976938492777182,-0.213520915439796,25.056651,27.958772,9.626493,69.9167
561,-0.973118337233262,-0.230305670230612,27.054151,30.542936,11.166689,71.7917
562,-0.969009825724406,-0.247022180480935,27.876651,31.79225,11.000529,64.5
563,-0.964614175691244,-0.263665492728008,30.461651,33.875078,7.666743,50.5833
564,-0.959932689659744,-0.280230675199217,29.286651,33.208478,9.208614,57.7083
565,-0.954966754855255,-0.29671281927349,28.19,31.166372,11.083743,60.0417
566,-0.949717842791432,-0.313107040935827,23.294151,24.45965,14.000789,84.4167
567,-0.944187508834199,-0.32940848222453,20.004151,20.294192,14.2911,86.5417
568,-0.938377391740864,-0.345612312670734,23.3725,25.12625,6.2926936,76.25
569,-0.932289213174514,-0.361713730729767,26.858349,29.541122,9.291761,69.4167
570,-0.92592477719385,-0.377707965203965,27.289151,30.6257,14.167418,65.5
571,-0.919285969718611,-0.393590276656466,26.035849,27.167564,11.0416,45
572,-0.912374757970727,-0.409355958815622,28.503349,32.791358,19.082471,59.6667
573,-0.905193189891397,-0.425000339969555,28.738349,32.458322,10.250464,59.4583
574,-0.897743393534234,-0.440518784350495,27.524151,30.041864,10.54245,61.3333
575,-0.890027576434677,-0.455906693508459,25.918349,28.083578,11.416532,62.375
576,-0.882048024955854,-0.471159507673864,26.349151,29.209142,10.292339,66.875
577,-0.873807103611081,-0.48627270710869,25.526651,27.751136,11.083475,70.4167
578,-0.865307254363206,-0.501241813445775,25.7225,28.042328,9.458993,67.75
579,-0.856550995901004,-0.516062391015853,27.3675,30.667808,8.666718,65.9583
580,-0.847540922892831,-0.530730048161933,27.994151,31.709222,14.458064,64.25
581,-0.838279705217774,-0.545240438540651,29.286651,33.583622,17.249686,61.3333
582,-0.828770087174504,-0.559589262410176,28.150849,32.251214,19.458207,65.25
583,-0.81901488666808,-0.573772267904325,27.3675,30.876236,8.666718,65.4167
584,-0.809016994374947,-0.587785252292474,26.584151,30.042986,7.832836,70.375
585,-0.798779372886365,-0.601624063224923,27.25,30.709322,7.4169,67.2917
586,-0.788305055830525,-0.615284599963328,27.524151,30.167528,10.4587,62.0417
587,-0.777597146973627,-0.628762814595834,25.644151,28.084172,16.000471,71.5833
588,-0.766658819300159,-0.642054713236564,24.5475,26.125622,13.834093,73.2917
589,-0.755493314072681,-0.655156357209085,24.939151,26.542214,8.208304,53.0417
590,-0.744103939871361,-0.668063864213534,25.879151,27.708764,9.126204,54.5417
591,-0.732494071613579,-0.680773409477016,26.153349,28.667414,11.333586,68.6667
592,-0.720667149553861,-0.693281226886978,25.213349,27.166442,11.374657,61.9583
593,-0.70862667826446,-0.705583610107178,25.800849,27.209408,9.500332,51.9167
594,-0.696376225596872,-0.717676913675962,25.996651,-0.00159999999999982,15.500718,57.0833
595,-0.683919421624611,-0.729557554086488,23.881651,24.792686,11.917089,60.3333
596,-0.671259957567532,-0.741222010848596,21.884151,23.834564,5.79215,71.1667
597,-0.658401584698049,-0.752666827532008,21.884151,23.333822,8.708593,73.4167
598,-0.645348113229551,-0.763888612790542,22.510849,23.66765,4.8756436,67.375
599,-0.632103411187349,-0.774884041367041,23.3725,25.042364,4.7089811,67.7083
600,-0.618671403262504,-0.785649855078714,24.704151,26.042528,5.6679186,63.5833
601,-0.605056069648849,-0.796182863782616,25.0175,26.7086,4.8337686,61.5
602,-0.591261444863578,-0.806479946320945,23.098349,24.833936,16.375336,71.2917
603,-0.577291616551728,-0.816538051445916,22.706651,23.335736,15.333486,84.5833
604,-0.563150724274918,-0.82635419872391,25.056651,27.209408,8.625111,73.0417
605,-0.54884295828472,-0.835925479418637,26.231651,27.9593,12.791975,62
606,-0.534372558280979,-0.845249057353063,24.195,25.958378,7.541654,55.2083
607,-0.519743812155516,-0.854322169749827,25.213349,27.083414,5.1668189,59.0417
608,-0.50496105472152,-0.863142128049912,27.915849,29.5004,11.291711,58.75
609,-0.49002866642906,-0.871706318709322,27.406651,30.375164,7.583529,63.8333
610,-0.47495107206705,-0.880012203973536,24.743349,26.834,4.2927436,81.5
611,-0.459732739452105,-0.888057322629493,25.2525,27.667514,10.125107,79.0833
612,-0.444378178104613,-0.895839290734909,26.114151,29.334608,15.833507,75.5
613,-0.428891937912483,-0.903355802324685,26.623349,30.792878,12.583136,74.125
614,-0.413278607782904,-0.910604630094216,24.743349,27.251714,9.542207,81.0417
615,-0.397542814282556,-0.917583626059394,25.056651,27.375464,11.500282,73.625
616,-0.381689220266659,-0.924290722193093,22.980849,24.333986,18.833968,79.9167
617,-0.365722523497269,-0.93072393103798,20.67,22.20905,15.041232,54.75
618,-0.349647455251229,-0.936881346295431,19.416651,21.333164,17.333771,50.375
619,-0.333468778918187,-0.942761143390421,19.1425,20.583272,6.1676314,52
620,-0.317191288589107,-0.948361580012172,20.160849,21.62495,8.833682,57.7083
621,-0.300819807635668,-0.953680996630446,20.7875,22.250828,5.5422936,63.7083
622,-0.284359187281003,-0.958717816987297,21.766651,23.209478,6.958821,67.25
623,-0.267814305162175,-0.963470548564149,20.591651,22.667222,16.583907,50.1667
624,-0.251190063884819,-0.967937783024064,19.26,21.16625,6.0422811,57
625,-0.234491389570411,-0.972118196629061,19.299151,20.5013,10.166714,73.4583
626,-0.217723230396531,-0.976010550632368,21.296651,21.294422,23.958329,87.25
627,-0.200890555130636,-0.97961369164549,17.9675,19.666664,14.416725,53.6667
628,-0.18399835165768,-0.982926551979982,17.693349,19.124672,7.917189,61.8333
629,-0.16705162550212,-0.98594814996383,20.160849,21.750086,10.333343,66.875
630,-0.150055398344653,-0.988677590232341,22.55,24.292208,19.000061,64.6667
631,-0.133014706534196,-0.991114063993455,16.870849,18.249578,14.958286,46.7083
632,-0.115934599595501,-0.993256849267414,16.165849,17.165858,9.541068,49.2917
633,-0.0988201387328712,-0.995105311100698,17.85,19.915814,15.833507,57
634,-0.0816763953304229,-0.99665890175417,21.845,23.376458,16.3748,63.0833
635,-0.0645084494493163,-0.997917160865392,22.55,24.12635,9.000914,69.0833
636,-0.0473213883224323,-0.998879715585034,21.100849,22.666958,10.999993,69
637,-0.0301203048469084,-0.999546280687357,17.4975,18.999536,15.249468,54.2917
638,-0.0129102960750097,-0.999916658654738,16.753349,18.165758,9.042186,58.3333
639,0.00430353829624382,-0.99999073973619,16.479151,17.792,6.0838814,64.9167
640,0.0215160974362213,-0.999768501979891,19.769151,19.793978,6.999825,87.1667
641,0.038722280892174,-0.999250011239683,22.9025,23.542778,4.4585686,79.375
642,0.0559169901006039,-0.998435421155564,22.9025,24.12635,7.875582,72.2917
643,0.0730951298980769,-0.997324973108156,20.905,22.292342,7.12545,62.75
644,0.0902516100310416,-0.995918996147179,18.045849,19.542386,17.957675,66.4167
645,0.107381346664162,-0.994217906893952,11.544151,11.707658,9.457854,70.8333
646,0.12447926388679,-0.992222209417932,10.016651,9.582128,12.708493,70.9583
647,0.141540295217043,-0.989932495087353,12.993349,12.915392,12.7501,76.1667
648,0.158559385103135,-0.987349442393986,16.165849,17.207372,12.584007,63.0833
649,0.175531490421428,-0.984473816752092,12.445,12.457022,12.166932,46.3333
650,0.19245158197083,-0.981306470271609,12.5625,12.582686,15.751164,53.9167
651,0.209314645963048,-0.977848341505657,10.486651,9.832136,9.791514,49.4583
652,0.226115685508288,-0.97410045517242,16.518349,17.541464,18.667004,64.0417
653,0.242849722095936,-0.970063921851507,18.398349,19.5839,19.834479,70.75
654,0.259511797069799,-0.965739937654855,14.011651,14.415836,12.208807,55.8333
655,0.276096973097469,-0.961129783872301,13.424151,13.707128,6.791857,69.2917
656,0.292600335633348,-0.956234826591906,16.5575,17.83325,15.874779,72.8333
657,0.309016994374947,-0.951056516295153,18.476651,19.501136,9.041918,81.5
658,0.32534208471198,-0.945596387427143,14.755849,15.207572,7.874979,57.2917
659,0.341570769167855,-0.939856057941895,13.815849,14.124314,11.125618,51
660,0.357698238833125,-0.933837228822925,14.9125,15.874172,5.4593811,56.8333
661,0.373719714790468,-0.927541683579197,17.575849,19.000064,6.3345686,64.1667
662,0.389630449530789,-0.920971287716634,19.6125,20.875586,4.8762064,63.625
663,0.405425728359997,-0.914127988185334,17.85,18.959408,8.333125,80.0417
664,0.42110087079609,-0.907013812802636,17.654151,18.5015,8.875289,80.7083
665,0.436651231956063,-0.899630869652244,16.91,17.998778,15.791364,72
666,0.452072203932305,-0.891981346459548,14.4425,14.872886,26.666536,69.4583
667,0.467359217158002,-0.884067509943364,12.68,13.0004,23.9994,88
668,0.482507741761218,-0.875891705144243,6.954554,4.453994,14.271603,82.5455
669,0.49751328890718,-0.867456354729597,8.8025,7.8326,11.166689,66.6667
670,0.512371412128424,-0.858763958275803,9.194151,8.416172,10.542182,58.1667
671,0.527077708642372,-0.849817091527527,8.685,7.498772,17.833725,52.2083
672,0.541627820655981,-0.840618405634478,8.136651,5.373836,18.125443,49.125
673,0.556017436657045,-0.831170626365808,7.314151,5.749508,12.000236,53.2917
674,0.570242292691787,-0.821476553302414,7.000849,4.33295,15.833775,49.4167
675,0.584298173628368,-0.811539059007361,5.199151,2.583422,11.625371,56.7083
676,0.598180914405916,-0.801361088174677,5.904151,2.124986,20.375236,54.75
677,0.611886401268724,-0.790945656756777,8.552178,6.564806,23.304945,33.3478
678,0.625410572985246,-0.780295851070776,8.998349,7.457258,14.375386,54.0833
679,0.638749422051527,-0.769414826883938,10.290849,9.999842,3.8756686,64.5417
680,0.651898995878712,-0.758305808478563,11.779151,11.833058,8.5425,65.9167
681,0.664855397964286,-0.746972087696555,14.795,15.375278,11.625639,74.1667
682,0.677614789046689,-0.735417022963985,8.136651,5.33285,22.917082,66.2917
683,0.690173388242971,-0.723644038295913,5.590849,2.583158,13.374875,55.2083
684,0.702527474169157,-0.711656622281774,7.118349,5.416472,10.250129,62.0417
685,0.714673386042961,-0.699458327051647,8.215,6.915464,11.458675,52.4583
686,0.726607524768566,-0.687052767223667,7.275,5.541278,12.041843,54.5417
687,0.738326354003106,-0.674443618832946,8.0975,6.291236,15.250004,69.2917
688,0.749826401204569,-0.661634618242278,9.899151,8.790986,15.749489,62.3333
689,0.761104258660774,-0.648629561034982,9.585849,9.124022,5.542575,68.5
690,0.772156584499164,-0.635432300890177,8.606651,8.082872,6.917482,61.375
691,0.782980103677063,-0.622046748440867,7.98,7.124486,3.5423436,58.0417
692,0.793571608952147,-0.608476870115126,9.311651,8.999414,9.917407,56.875
693,0.803927961832821,-0.594726686960763,5.081651,0.416971999999998,25.250357,40.4583
694,0.814046093508218,-0.580800273453801,3.554151,1.000478,10.0835,46.8333
695,0.823923005757554,-0.566701756291117,6.726651,6.374264,3.12555,53.5417
696,0.83355577183857,-0.55243531316762,5.708349,2.582828,15.916654,78.6667
697,0.842941537354783,-0.538005171538299,5.943349,3.124292,14.125007,50.625
698,0.852077521101309,-0.523415607365551,5.20089,3.695852,7.739974,55.5652
699,0.860961015888994,-0.508670943852104,6.021651,5.375222,3.9175436,64.9583
700,0.869589389346611,-0.493775550159978,6.021651,4.915664,4.0001814,80.6667
701,0.877960084700888,-0.478733840115789,8.3325,7.707728,8.333393,82.3333
702,0.886070621534138,-0.46355027090285,13.2675,14.082536,5.5422936,76.75
703,0.893918596519257,-0.448229341740411,14.364151,14.957564,11.666643,73.375
704,0.901501684131884,-0.432775592550431,12.601651,12.248792,21.709407,48.5
705,0.908817637339503,-0.417193602612317,4.024151,1.041464,11.708518,50.875
706,0.915864288267287,-0.401487989205973,7.079151,5.249228,8.7502,76.4167
707,0.922639548840488,-0.385663406243608,9.938349,9.707528,6.792393,91.125
708,0.929141411403174,-0.369724542890673,10.055849,9.749636,10.584325,90.5417
709,0.935367949313148,-0.353676122176372,12.484151,12.74795,12.750636,92.5
710,0.941317317512847,-0.337522899594113,8.606651,6.331958,19.834479,59.6667
711,0.946987753076075,-0.321269661692364,5.9825,3.624308,10.916779,53.8333
712,0.952377575730397,-0.304921224656289,5.904151,3.416408,11.666643,48.5833
713,0.957485188355039,-0.288482432880608,5.238349,3.416672,8.792343,64.2917
714,0.962309077454148,-0.271958157534106,7.235849,6.333278,7.12545,65.0417
715,0.966847813605277,-0.255353295116187,9.0375,8.415908,6.749714,83.875
716,0.97110005188295,-0.238672766005951,10.486651,10.499,6.5833061,90.7083
717,0.975064532257195,-0.221921513004165,11.309151,11.040728,14.834068,66.625
